symbol,token,exch_seg
IIFL25OCT460PE,850389,BFO
EXIDEIND25OCT395CE,850395,BFO
VBL25DEC500CE,1112566,BFO
PERSISTENT25DEC5700CE,1112582,BFO
PATANJALI25DEC600PE,1112594,BFO
LICHSGFIN25DEC600PE,1112595,BFO
NAUKRI25OCT1560CE,850402,BFO
RECLTD25OCT420PE,850409,BFO
CUMMINSIND25OCT3300PE,850411,BFO
BANKINDIA25OCT110CE,850420,BFO
BHEL25DEC235CE,1112618,BFO
PAYTM25DEC1020PE,1112642,BFO
LTIM25DEC5700PE,1112678,BFO
GODREJPROP25DEC1750CE,1112734,BFO
ADANIENT25OCT2900CE,850423,BFO
COFORGE25OCT1800PE,850427,BFO
APLAPOLLO25OCT1700PE,850438,BFO
DALBHARAT25OCT2100PE,850452,BFO
DIXON25DEC16750CE,1112755,BFO
BAJFINANCE25DEC600CE,1112770,BFO
COFORGE25DEC1700PE,1112773,BFO
BANKEX25DEC55900CE,1112781,BFO
ADANIENSOL25OCT760PE,850458,BFO
MARUTI25OCT12500PE,850463,BFO
EICHERMOT25OCT5350PE,850493,BFO
OIL25OCT480CE,850503,BFO
ADANIENSOL25DEC820PE,1112816,BFO
SHREECEM25DEC29000PE,1112829,BFO
BRITANNIA25DEC6150PE,1112834,BFO
SHRIRAMFIN25DEC580CE,1112865,BFO
LT25OCT3450CE,850512,BFO
HEROMOTOCO25OCT4050CE,850515,BFO
BAJAJ-AUTO25OCT8200PE,850527,BFO
TORNTPOWER25OCT1340PE,850531,BFO
BPCL25DEC360PE,1112866,BFO
BLUESTARCO25DEC2020PE,1112879,BFO
AXISBANK25DEC1100CE,1112930,BFO
ASIANPAINT25NOV2280CE,1112890,BFO
MANKIND25OCT2700PE,850536,BFO
SBILIFE25OCT1800PE,850542,BFO
NESTLEIND25OCT1160CE,850561,BFO
GAIL25OCT200PE,850563,BFO
BDL25OCT2150PE,850571,BFO
SHREECEM25OCT30750PE,850577,BFO
ETERNAL25OCT260CE,850589,BFO
HEROMOTOCO25OCTFUT,850619,BFO
HDFCBANK25OCT1010CE,850620,BFO
UNOMINDA25OCT1160CE,850622,BFO
PATANJALI25OCT553.35PE,850638,BFO
PIIND25OCT4300CE,850647,BFO
UNOMINDA25OCT1240PE,850657,BFO
ICICIPRULI25OCT600PE,850683,BFO
SONACOMS25OCT520CE,850687,BFO
HAVELLS25OCT1400PE,850696,BFO
PGEL25OCT820CE,850707,BFO
JINDALSTEL25OCT880CE,850717,BFO
PPLPHARMA25OCT205PE,850727,BFO
LICHSGFIN25OCT580PE,850744,BFO
TATATECH25OCT740PE,850767,BFO
INOXWIND25OCT207CE,850793,BFO
SBICARD25OCT1010CE,850803,BFO
TECHM25OCT1500PE,850809,BFO
CROMPTON25OCT350CE,850813,BFO
APOLLOHOSP25OCTFUT,850824,BFO
LT25OCT3900CE,850833,BFO
MFSL25OCT1500PE,850844,BFO
DALBHARAT25OCT2300PE,850854,BFO
MARUTI25OCT12700PE,850860,BFO
TIINDIA25OCT2600PE,850871,BFO
TATAMOTORS25OCT710CE,850876,BFO
BHARATFORG25OCT1200PE,850887,BFO
CONCOR25OCT620CE,850891,BFO
BANDHANBNK25OCTFUT,850897,BFO
GODREJCP25OCT1300CE,850904,BFO
SONACOMS25OCT430PE,850918,BFO
LUPIN25OCT2020CE,850935,BFO
MANKIND25OCT2900PE,850939,BFO
DALBHARAT25OCT2200CE,850958,BFO
SBILIFE25OCT1680PE,850965,BFO
ABB25OCT5800PE,850977,BFO
JIOFIN25OCT320CE,850978,BFO
ITC25OCT380PE,850980,BFO
TITAGARH25OCT1000PE,850987,BFO
TCS25OCT3340PE,850992,BFO
POWERGRID25OCT315PE,850995,BFO
IDFCFIRSTB25OCT78PE,850999,BFO
BHARATFORG25OCT1100CE,851000,BFO
PIIND25OCT4350PE,851021,BFO
MAXHEALTH25OCT1320CE,851037,BFO
ONGC25OCT230CE,851048,BFO
RELIANCE25OCT1450PE,851055,BFO
JSWENERGY25OCT500PE,851071,BFO
APOLLOHOSP25OCT7500PE,851078,BFO
HINDZINC25OCT360CE,851091,BFO
NHPC25OCT95CE,851093,BFO
PGEL25OCT860CE,851102,BFO
PETRONET25OCT290PE,851104,BFO
CROMPTON25OCT355PE,851129,BFO
ITC25OCT385PE,851140,BFO
ANGELONE25OCT2450CE,851149,BFO
SBICARD25OCT900CE,851154,BFO
TRENT25OCT5100CE,851162,BFO
ICICIBANK25OCT1390PE,851165,BFO
TECHM25OCT1460CE,851179,BFO
PNBHOUSING25OCT1020CE,851182,BFO
COFORGE25OCT1960CE,851184,BFO
SENSEX25N1375300PE,1112971,BFO
SENSEX25N1377600PE,1112980,BFO
CGPOWER25DEC760PE,1113030,BFO
ADANIGREEN25DEC940CE,1113045,BFO
SUNPHARMA25OCT1620PE,851193,BFO
APOLLOHOSP25OCT7400CE,851196,BFO
HCLTECH25OCT1540CE,851197,BFO
CONCOR25OCT600PE,851198,BFO
HEROMOTOCO25OCT4550PE,851206,BFO
KPITTECH25OCT1200CE,851215,BFO
HDFCLIFE25OCT820CE,851224,BFO
ONGC25OCT235CE,851228,BFO
BANKEX25DEC55300PE,1113094,BFO
ZYDUSLIFE25DEC1070PE,1113100,BFO
SENSEX25N1383000PE,1113112,BFO
CAMS25DEC3400CE,1113127,BFO
HCLTECH25OCT1620PE,851233,BFO
MFSL25OCT1540PE,851241,BFO
HINDALCO25OCT710PE,851255,BFO
KPITTECH25OCT1120PE,851259,BFO
ICICIGI25DEC1860CE,1113132,BFO
DLF25DEC640PE,1113133,BFO
SENSEX5025DEC27000PE,1113153,BFO
BHEL25DEC270CE,1113158,BFO
ASIANPAINT25OCT2460CE,851267,BFO
INOXWIND25OCT157.7CE,851271,BFO
JIOFIN25OCT325PE,851295,BFO
BAJAJ-AUTO25OCT7900CE,851296,BFO
TATACONSUM25DEC1130PE,1113162,BFO
SUZLON25DEC62CE,1113173,BFO
PIIND25DEC3350CE,1113211,BFO
OBEROIRLTY25DEC1620PE,1113240,BFO
PAGEIND25OCT46000CE,851310,BFO
JSWENERGY25OCT540CE,851325,BFO
BAJFINANCE25OCT200PE,851326,BFO
DABUR25OCT510PE,851339,BFO
BANKEX25DEC65300PE,1113244,BFO
DIVISLAB25DEC6200PE,1113275,BFO
INDIANB25DEC760CE,1113276,BFO
PETRONET25DEC245CE,1113277,BFO
COFORGE25OCT1780CE,851342,BFO
JUBLFOOD25OCT730CE,851344,BFO
TCS25OCT3460CE,851350,BFO
DELHIVERY25OCT420CE,851367,BFO
NHPC25DEC88PE,1113280,BFO
BANDHANBNK25DEC170PE,1113292,BFO
SENSEX27DEC77000CE,1113298,BFO
NHPC25DECFUT,1113326,BFO
CGPOWER25OCT740CE,851373,BFO
SHRIRAMFIN25OCT650CE,851378,BFO
GMRAIRPORT25OCT93CE,851383,BFO
TITAGARH25OCT1040PE,851392,BFO
TITAGARH25DECFUT,1113329,BFO
NBCC25DEC97.5PE,1113333,BFO
FORTIS25DEC950PE,1113342,BFO
DRREDDY25DEC1340PE,1113365,BFO
SONACOMS25OCT380PE,851410,BFO
INOXWIND25OCT157.7PE,851439,BFO
BAJAJFINSV25OCT2120CE,851441,BFO
ASHOKLEY25OCT132.5CE,851463,BFO
RELIANCE25DEC1300CE,1113366,BFO
YESBANK25DEC26PE,1113398,BFO
SENSEX5025DEC25350PE,1113405,BFO
YESBANK25DEC22CE,1113409,BFO
PIIND25OCTFUT,851466,BFO
CYIENT25OCT1340CE,851471,BFO
ANGELONE25OCT2900CE,851476,BFO
POWERGRID25OCT265PE,851492,BFO
ASIANPAINT25DEC2500CE,1113416,BFO
JINDALSTEL25DEC1100CE,1113432,BFO
OBEROIRLTY25DEC1520CE,1113440,BFO
OIL25DEC450PE,1113443,BFO
ADANIGREEN25OCTFUT,851529,BFO
MUTHOOTFIN25OCT2350PE,851530,BFO
CHOLAFIN25OCT1400CE,851532,BFO
CIPLA25OCT1600CE,851546,BFO
IGL25DEC225CE,1113450,BFO
WIPRO25DEC232.5PE,1113456,BFO
PATANJALI25DEC640PE,1113459,BFO
ITC25DEC370CE,1113479,BFO
BHARTIARTL25OCT1860CE,851560,BFO
ANGELONE25OCT2650CE,851569,BFO
ETERNAL25OCT300CE,851577,BFO
KALYANKJIL25OCT650PE,851590,BFO
PAYTM25DEC1060PE,1113507,BFO
IOC25DEC160PE,1113519,BFO
PFC25DEC400PE,1113526,BFO
SAMMAANCAP25DEC145PE,1113536,BFO
SUPREMEIND25OCT4900PE,851592,BFO
TECHM25OCT1660CE,851595,BFO
CIPLA25OCT1520PE,851598,BFO
ASHOKLEY25OCT120PE,851614,BFO
BANKEX25DEC57500CE,1113554,BFO
SAIL25DEC127.5CE,1113590,BFO
KEI25DEC4150PE,1113609,BFO
PHOENIXLTD25DEC1500PE,1113616,BFO
PNBHOUSING25OCT1060CE,851615,BFO
HAVELLS25OCT1380CE,851650,BFO
HDFCAMC25OCT5300CE,851669,BFO
BLUESTARCO25OCT1860CE,851677,BFO
JIOFIN25DEC295PE,1113622,BFO
TIINDIA25DEC3200CE,1113643,BFO
NUVAMA25DEC6000CE,1113657,BFO
MANAPPURAM25DEC260PE,1113675,BFO
COLPAL25OCT2460CE,851682,BFO
HFCL25OCT95PE,851686,BFO
INOXWIND25OCTFUT,851688,BFO
DLF25OCT840CE,851691,BFO
HINDUNILVR25DEC2680PE,1113721,BFO
BANKEX25DEC67500CE,1113723,BFO
BDL25DEC1800CE,1113755,BFO
RECLTD25DEC430PE,1113799,BFO
ICICIBANK25OCT1490CE,851697,BFO
IDEA25OCT9PE,851710,BFO
GMRAIRPORT25OCT86CE,851723,BFO
RVNL25OCT330CE,851738,BFO
VOLTAS25DEC1320CE,1113833,BFO
ZYDUSLIFE25DEC950CE,1113866,BFO
LT25DEC3550CE,1113879,BFO
SENSEX26JUN77000CE,1113896,BFO
NATIONALUM25OCT165CE,851747,BFO
BDL25OCT2000CE,851759,BFO
BHEL25OCT255CE,851769,BFO
ASHOKLEY25OCT122.5PE,851782,BFO
GODREJCP25DEC1040CE,1113899,BFO
HFCL25DEC77.5CE,1113907,BFO
ICICIPRULI25DEC540CE,1113910,BFO
INDHOTEL25DEC800CE,1113927,BFO
AUBANK25OCT760PE,851803,BFO
APLAPOLLO25OCT1700CE,851806,BFO
CHOLAFIN25OCT1540PE,851839,BFO
NCC25OCT195CE,851840,BFO
HINDUNILVR25DEC2580CE,1113941,BFO
TORNTPOWER25DEC1280PE,1113957,BFO
RVNL25DEC420PE,1113959,BFO
SBILIFE25DEC1740PE,1113969,BFO
MCX25OCT8600PE,851846,BFO
MANAPPURAM25OCT245CE,851847,BFO
INDUSINDBK25OCT900PE,851851,BFO
KEI25OCT3500CE,851854,BFO
SENSEX25N1378500CE,1113974,BFO
TATAPOWER25DEC395PE,1113997,BFO
ETERNAL25DEC360CE,1114008,BFO
POLYCAB25DEC8000PE,1114020,BFO
DELHIVERY25OCT405PE,851871,BFO
CANBK25OCT118PE,851874,BFO
INDIANB25OCT650PE,851898,BFO
360ONE25OCT1160CE,851909,BFO
KFINTECH25DEC800PE,1114068,BFO
DIVISLAB25DEC5700CE,1114071,BFO
YESBANK25DEC15CE,1114099,BFO
MARUTI25OCT17000PE,1114112,BFO
SRF25OCT3600CE,851929,BFO
NMDC25OCT68CE,851967,BFO
TATAPOWER25OCT375PE,851979,BFO
DLF25OCT820PE,851980,BFO
BEL25DEC395PE,1114138,BFO
VEDL25DEC460PE,1114139,BFO
PETRONET25DEC285CE,1114152,BFO
PPLPHARMA25DEC215CE,1114154,BFO
LT25OCT3350CE,852070,BFO
IIFL25OCT580CE,852042,BFO
TORNTPOWER25OCT1320CE,852049,BFO
BANKINDIA25OCT105CE,852056,BFO
SAIL25DEC130CE,1114193,BFO
ULTRACEMCO25DEC11400PE,1114195,BFO
RELIANCE25DEC1350PE,1114201,BFO
IEX25DEC157.5PE,1114207,BFO
TORNTPOWER25OCT1400PE,852077,BFO
HINDUNILVR25OCT2540CE,852081,BFO
ADANIPORTS25OCT1520PE,852083,BFO
HINDZINC25OCT400CE,852084,BFO
PAYTM25NOV1000PE,1114221,BFO
LAURUSLABS25DEC900CE,1114236,BFO
HINDZINC25DEC420CE,1114241,BFO
GMRAIRPORT25DEC87CE,1114253,BFO
SONACOMS25OCT440CE,852085,BFO
PETRONET25OCT335CE,852108,BFO
TATACONSUM25OCT1130PE,852128,BFO
INDUSTOWER25OCT415PE,852139,BFO
INDHOTEL25DEC800PE,1114254,BFO
AMBER25DEC8700CE,1114261,BFO
CYIENT25DEC1120PE,1114266,BFO
NUVAMA25DEC6300PE,1114270,BFO
ITC25OCT390CE,852142,BFO
IDFCFIRSTB25OCT71CE,852154,BFO
JSWSTEEL25OCT1060PE,852170,BFO
IRCTC25OCT750CE,852195,BFO
GLENMARK25DEC2040CE,1114291,BFO
ICICIBANK25DEC1370CE,1114313,BFO
TATAELXSI25DEC6000CE,1114316,BFO
ETERNAL25DEC360PE,1114325,BFO
ALKEM25OCT4700PE,852202,BFO
SBICARD25OCT890PE,852207,BFO
TATATECH25OCT730PE,852227,BFO
KOTAKBANK25OCT2360PE,852231,BFO
OBEROIRLTY25DEC1560CE,1114326,BFO
POWERGRID25DEC320CE,1114333,BFO
AUBANK25DEC710CE,1114340,BFO
SYNGENE25DEC680PE,1114341,BFO
GLENMARK25OCT2000CE,852243,BFO
INOXWIND25OCT197.15CE,852251,BFO
IIFL25OCT490PE,852254,BFO
SOLARINDS25OCT15500CE,852260,BFO
ANGELONE25DEC2350CE,1114367,BFO
PETRONET25DEC260PE,1114391,BFO
SENSEX25N1386500PE,1114411,BFO
HFCL25DEC80CE,1114425,BFO
TATAMOTORS25OCT630CE,852270,BFO
LODHA25OCT1320CE,852298,BFO
COFORGE25OCT1820CE,852309,BFO
ICICIBANK25OCT1400CE,852314,BFO
DALBHARAT25DEC2320CE,1114441,BFO
HCLTECH25DEC1280CE,1114444,BFO
GAIL25DEC180CE,1114445,BFO
NESTLEIND25DEC1200PE,1114450,BFO
TCS25OCT3500CE,852316,BFO
NTPC25OCT370CE,852318,BFO
APLAPOLLO25OCT1720CE,852325,BFO
BAJAJ-AUTO25OCT7700PE,852329,BFO
IDEA25DEC2PE,1114451,BFO
TECHM25DEC1440PE,1114456,BFO
LICHSGFIN25DEC590PE,1114460,BFO
BANKEX25DEC67700CE,1114484,BFO
ABCAPITAL25OCT285CE,852335,BFO
SOLARINDS25OCT15250CE,852347,BFO
VEDL25OCT374CE,852350,BFO
BRITANNIA25OCT5650CE,852358,BFO
LUPIN25DEC2060PE,1114504,BFO
IOC25DEC127.5CE,1114506,BFO
DALBHARAT25DEC2400PE,1114513,BFO
HINDZINC25DEC420PE,1114517,BFO
CGPOWER25OCT620CE,852359,BFO
LUPIN25OCT2020PE,852367,BFO
NYKAA25OCT225CE,852378,BFO
DALBHARAT25OCT2200PE,852380,BFO
FEDERALBNK25DEC205CE,1114547,BFO
HINDPETRO25DEC415PE,1114559,BFO
ONGC25DEC205CE,1114568,BFO
PIIND25DEC3850PE,1114575,BFO
HDFCLIFE25OCT790PE,852399,BFO
RVNL25OCT350PE,852407,BFO
INOXWIND25OCT202.05CE,852409,BFO
CROMPTON25OCT340PE,852418,BFO
CANBK25DEC119PE,1114587,BFO
PHOENIXLTD25DEC1440CE,1114588,BFO
LT25DEC3750CE,1114593,BFO
ZYDUSLIFE25DEC990CE,1114598,BFO
BHARATFORG25OCT1100PE,852419,BFO
LUPIN25OCT1980PE,852448,BFO
POWERGRID25OCT305PE,852449,BFO
INFY25OCT1600PE,852465,BFO
BANKEX25DEC57100PE,1114604,BFO
POLICYBZR25DEC1650PE,1114615,BFO
ICICIPRULI25DEC580CE,1114619,BFO
GRASIM25DEC2920PE,1114621,BFO
DIXON25OCT16000PE,852480,BFO
NYKAA25OCT232.5PE,852482,BFO
VBL25OCT450PE,852491,BFO
POLYCAB25OCT7300CE,852495,BFO
BAJAJFINSV25OCT1960CE,852504,BFO
JUBLFOOD25DEC630CE,1114623,BFO
BOSCHLTD25DEC37000CE,1114632,BFO
PETRONET25DEC265PE,1114635,BFO
GRASIM25DEC2760PE,1114638,BFO
SAMMAANCAP25DEC180CE,1128444,BFO
SAMMAANCAP25DEC185CE,1128483,BFO
SENSEX25N2076300CE,1128447,BFO
INFY25DEC1480PE,1114642,BFO
HDFCLIFE25DEC700CE,1114665,BFO
CAMS25DEC3800CE,1114675,BFO
SHREECEM25DEC27750PE,1114678,BFO
SENSEX25N2076600PE,1128494,BFO
OIL25OCT375PE,1128515,BFO
BHARTIARTL25DEC1720CE,1128516,BFO
SENSEX25N2073600CE,1128517,BFO
NCC25DEC210PE,1114695,BFO
CROMPTON25DEC295CE,1114702,BFO
INDHOTEL25DEC750CE,1114756,BFO
TRENT25DEC4600CE,1114776,BFO
HDFCBANK25OCT995PE,1128587,BFO
SENSEX25N2080600PE,1128522,BFO
HUDCO25OCT242.5CE,1128548,BFO
HDFCBANK25OCT995CE,1128563,BFO
BHARTIARTL25DEC1860PE,1114779,BFO
JIOFIN25DEC330CE,1114794,BFO
ONGC25DEC205PE,1114797,BFO
SBIN25DEC820PE,1114817,BFO
SENSEX25N2087500CE,1128591,BFO
LICHSGFIN25NOV605CE,1128593,BFO
SENSEX25N2081500CE,1128594,BFO
SENSEX25N2083800CE,1128596,BFO
HAVELLS25DEC1460CE,1114823,BFO
NUVAMA25NOV5300PE,1114826,BFO
RELIANCE25DEC1390PE,1114835,BFO
IOC25DEC162.5CE,1114849,BFO
SENSEX25N2076100PE,1128640,BFO
SENSEX25N2079100CE,1128646,BFO
TATAMOTORS25DEC760PE,1128657,BFO
TITAN25DEC3540CE,1128661,BFO
SENSEX25N2085400CE,1128673,BFO
BANKINDIA25NOV132CE,1128682,BFO
UNIONBANK25DEC157.5PE,1128698,BFO
SENSEX25N2085700PE,1128709,BFO
ABCAPITAL25DEC280PE,1114856,BFO
LICHSGFIN25DEC610CE,1114857,BFO
CUMMINSIND25DEC3650CE,1114859,BFO
DABUR25DEC540CE,1114882,BFO
PETRONET25OCT257.5CE,1128765,BFO
TATATECH25DEC760CE,1128768,BFO
IGL25DEC227.5PE,1128778,BFO
SAMMAANCAP25OCT180CE,1128783,BFO
LTIM25DEC5400PE,1114917,BFO
TCS25DEC3000CE,1114936,BFO
LICI25DEC860CE,1114938,BFO
HEROMOTOCO25DEC5350CE,1114944,BFO
SENSEX25N2087300PE,1128793,BFO
CDSL25NOV2200CE,1128794,BFO
HFCL25DEC82CE,1128828,BFO
HEROMOTOCO25OCT5900CE,1128843,BFO
IDFCFIRSTB25DEC68PE,1114949,BFO
JIOFIN25DEC265CE,1114957,BFO
BANKBARODA25DEC245CE,1114974,BFO
SBIN25DEC880CE,1114981,BFO
TORNTPHARM25DEC3150CE,1128845,BFO
SUZLON25NOV47PE,1128847,BFO
SONACOMS25DEC455CE,1128851,BFO
NBCC25DEC118PE,1128857,BFO
BAJFINANCE25DEC300CE,1114984,BFO
TATASTEEL25DEC180CE,1114989,BFO
PATANJALI25DEC520CE,1114991,BFO
LT25DEC3300CE,1115006,BFO
CYIENT25DEC1320CE,1128860,BFO
ASHOKLEY25NOV133CE,1128869,BFO
LT25DEC3880PE,1128879,BFO
NATIONALUM25NOV237.5PE,1128891,BFO
JSWSTEEL25DEC1100PE,1115057,BFO
POLYCAB25DEC7800PE,1115113,BFO
AMBER25DEC9000CE,1115147,BFO
IIFL25DEC510CE,1115152,BFO
NATIONALUM25OCT237.5CE,1128911,BFO
KALYANKJIL25DEC560PE,1128921,BFO
HINDALCO25OCT850PE,1128927,BFO
BHEL25DEC262.5PE,1128936,BFO
HFCL25OCT82CE,1128975,BFO
CYIENT25DEC1320PE,1128979,BFO
CANBK25NOV132PE,1128984,BFO
TITAN25NOV3560PE,1128990,BFO
SIEMENS25DEC3200CE,1115599,BFO
DIXON25DEC17750PE,1115605,BFO
PATANJALI25DEC560CE,1115613,BFO
TCS25NOV2820PE,1115639,BFO
TATATECH25DEC720CE,1115649,BFO
TITAN25DEC3450CE,1115659,BFO
INDUSINDBK25DEC770CE,1115662,BFO
KPITTECH25DEC1340CE,1115683,BFO
MAZDOCK25OCT3250PE,1129009,BFO
CONCOR25DEC565CE,1129021,BFO
IIFL25DEC530CE,1129028,BFO
IIFL25DEC530PE,1129040,BFO
BEL25DEC450PE,1129041,BFO
LT25NOV3840CE,1129048,BFO
LTF25DEC277.5CE,1129056,BFO
AXISBANK25DEC1250PE,1129073,BFO
RECLTD25DEC440CE,1115713,BFO
DIVISLAB25DEC5500PE,1115734,BFO
JUBLFOOD25DEC650PE,1115741,BFO
SUZLON25DEC56PE,1115745,BFO
COALINDIA25DEC367.5PE,1129088,BFO
OFSS25DEC9700CE,1129094,BFO
ADANIENSOL25NOV990PE,1129098,BFO
BANDHANBNK25DEC182.5CE,1129114,BFO
IRFC25DEC135CE,1115765,BFO
NTPC25DECFUT,1115779,BFO
SHRIRAMFIN25DEC570PE,1115786,BFO
OBEROIRLTY25DEC1600CE,1115819,BFO
ULTRACEMCO25NOV11300PE,1129117,BFO
SONACOMS25DEC455PE,1129132,BFO
MAZDOCK25NOV3250PE,1129146,BFO
HFCL25NOV81CE,1129156,BFO
DMART25DEC4850CE,1115842,BFO
ALKEM25DEC5300CE,1115857,BFO
TATATECH25DEC720PE,1115869,BFO
SHRIRAMFIN25DEC640PE,1115878,BFO
PAYTM25DEC1300CE,1129186,BFO
INDIANB25DEC830PE,1129201,BFO
CIPLA25DEC1590CE,1129202,BFO
LTF25OCT280CE,1129209,BFO
JINDALSTEL25DEC1100PE,1115882,BFO
OBEROIRLTY25DEC1520PE,1115887,BFO
BANKEX25DEC65200PE,1115895,BFO
ICICIBANK25DEC1320CE,1115914,BFO
ADANIENSOL25DEC990CE,1129215,BFO
ABCAPITAL25OCT340PE,1129233,BFO
TITAN25OCT3580CE,1129234,BFO
ICICIGI25DEC2060PE,1129243,BFO
DRREDDY25DEC1320CE,1115918,BFO
PNBHOUSING25DEC940PE,1115948,BFO
AUROPHARMA25DEC1080CE,1115949,BFO
ETERNAL25DEC315CE,1115952,BFO
MOTHERSON25OCT114PE,1129249,BFO
MPHASIS25DEC3100CE,1129250,BFO
LT25OCT3840PE,1129251,BFO
SONACOMS25OCT455PE,1129271,BFO
LICHSGFIN25DEC630PE,1115953,BFO
COALINDIA25DECFUT,1115972,BFO
BHARATFORG25DEC1280CE,1115975,BFO
CHOLAFIN25DEC1480PE,1115989,BFO
NUVAMA25DEC7400CE,1129281,BFO
JSWSTEEL25DEC1230PE,1129292,BFO
POWERGRID25DEC302.5PE,1129312,BFO
DIVISLAB25DEC6150CE,1129320,BFO
SAMMAANCAP25DEC135PE,1116018,BFO
BANKEX25DEC66800CE,1116031,BFO
NYKAA25DEC222.5CE,1116036,BFO
ASIANPAINT25DEC2400CE,1116046,BFO
FORTIS25DEC1120PE,1129344,BFO
OBEROIRLTY25DEC1760PE,1129380,BFO
BANKEX25OCT70300CE,1129407,BFO
BANKEX25OCT70600PE,1129424,BFO
LT25DEC3800PE,1116058,BFO
AXISBANK25DEC1230PE,1116059,BFO
BHARTIARTL25DEC2040CE,1116063,BFO
PATANJALI25DEC540PE,1116074,BFO
IIFL25DEC540CE,1129434,BFO
SENSEX25N1389100CE,1129466,BFO
SIEMENS25DEC3600PE,1129481,BFO
BANKEX25DEC70300PE,1129500,BFO
LAURUSLABS25DEC870PE,1116078,BFO
ANGELONE25DEC2050CE,1116102,BFO
INDUSINDBK25DEC750PE,1116103,BFO
LODHA25DEC1220CE,1116110,BFO
BANKEX25DEC70500PE,1129532,BFO
AXISBANK25NOV1280PE,1129563,BFO
FORTIS25DEC1100PE,1129572,BFO
BANKEX25NOV70500PE,1129584,BFO
DABUR25DEC495PE,1116121,BFO
COFORGE25DEC1720CE,1116125,BFO
EXIDEIND25DEC395CE,1116137,BFO
IREDA25DEC185CE,1116138,BFO
BAJFINANCE25OCT1080PE,1129594,BFO
BANKEX25DEC70800CE,1129602,BFO
EICHERMOT25DEC6550PE,1129605,BFO
IOC25OCT161PE,1129625,BFO
BANKEX25DEC58500PE,1116147,BFO
INDIGO25DEC5100CE,1116148,BFO
PFC25DEC450CE,1116149,BFO
WIPRO25DEC250CE,1116150,BFO
UNOMINDA25DEC1480PE,1129626,BFO
SENSEX5025DEC27150CE,1129643,BFO
JIOFIN25DEC340PE,1129644,BFO
NYKAA25DEC267.5PE,1129648,BFO
TATAELXSI25DEC5000PE,1116153,BFO
MARICO25DEC760CE,1116168,BFO
BHEL25DEC240PE,1116181,BFO
SIEMENS25DEC3400CE,1116190,BFO
POLICYBZR25OCT1860CE,1129664,BFO
ASHOKLEY25DEC131PE,1129675,BFO
INDIGO25DEC6050CE,1129652,BFO
AXISBANK25NOV1260CE,1129669,BFO
LT25DEC3700CE,1116196,BFO
DLF25DEC760PE,1116197,BFO
BANKINDIA25DEC135CE,1116200,BFO
HINDUNILVR25DEC2580PE,1116211,BFO
BANKBARODA25NOV285PE,1129678,BFO
FORTIS25NOV1080CE,1129686,BFO
SIEMENS25DEC3550PE,1129716,BFO
AXISBANK25OCT1270PE,1129735,BFO
IDFCFIRSTB25DEC72PE,1116232,BFO
POLYCAB25DEC7300PE,1116244,BFO
TITAN25DEC3650CE,1116249,BFO
UNOMINDA25DEC1340CE,1116263,BFO
SUNPHARMA25DEC1800CE,1129740,BFO
ONGC25NOV262.5PE,1129750,BFO
HINDPETRO25DEC490CE,1129771,BFO
FORTIS25NOV1100CE,1129777,BFO
PIIND25OCT3250PE,1116288,BFO
INOXWIND25DEC105CE,1116291,BFO
SOLARINDS25DEC13750PE,1116331,BFO
CANBK25DEC116PE,1116335,BFO
ASHOKLEY25NOV131PE,1129778,BFO
NYKAA25DEC260PE,1129791,BFO
VBL25DEC405PE,1129824,BFO
IOC25NOV158PE,1129842,BFO
ZYDUSLIFE25DEC1090CE,1116355,BFO
HDFCLIFE25DEC760PE,1116364,BFO
TATACONSUM25DEC1150CE,1116373,BFO
TCS25DEC3060CE,1116385,BFO
BSE25NOV2950PE,1129849,BFO
BSE25NOV3100CE,1129850,BFO
KAYNES25NOV8300CE,1129872,BFO
NYKAA25NOV277.5CE,1129873,BFO
CROMPTON25DEC310PE,1116392,BFO
CYIENT25DEC1040PE,1116394,BFO
PPLPHARMA25DEC200PE,1116397,BFO
MUTHOOTFIN25DEC2950CE,1116411,BFO
HDFCBANK25OCT1015PE,1129906,BFO
IDFCFIRSTB25DEC79PE,1129916,BFO
FEDERALBNK25DEC212.5CE,1129919,BFO
GAIL25DEC197.5CE,1129926,BFO
BAJFINANCE25OCT1090PE,1129927,BFO
JSWENERGY25DEC620PE,1129944,BFO
IGL25OCT237.5CE,1129957,BFO
CROMPTON25NOV250PE,1129967,BFO
NATIONALUM25DEC200CE,1115157,BFO
MOTHERSON25OCT98PE,1129968,BFO
DIVISLAB25DEC6250PE,1129971,BFO
IRFC25OCT134CE,1129981,BFO
JIOFIN25DEC345CE,1129991,BFO
HINDPETRO25DEC455PE,1115174,BFO
BHARATFORG25DEC1340PE,1115176,BFO
NYKAA25DEC225PE,1115178,BFO
SAMMAANCAP25NOV140CE,1115179,BFO
JIOFIN25DEC345PE,1129998,BFO
MOTHERSON25DEC98CE,1130000,BFO
NYKAA25DEC275PE,1130007,BFO
UNOMINDA25OCT1500CE,1130021,BFO
SENSEX25N1378000CE,1115187,BFO
LT25DEC3950CE,1115188,BFO
BANKEX25DEC55000PE,1115191,BFO
KALYANKJIL25DEC530PE,1115195,BFO
PAYTM25DEC1380CE,1130030,BFO
HDFCBANK25DEC1015PE,1130051,BFO
BAJAJ-AUTO25DEC9600CE,1130055,BFO
GODREJPROP25NOV2220PE,1130066,BFO
